key,原文,译文
Root/Localize[@b45f3c9e-ee6e-41bb-a6c9-518945224bb8],King's Hall,
Root/Localize[@c5d10141-b447-4333-a272-04b4f8776386],Pauper's District,
Root/Localize[@0fd1edc2-c454-44fc-a152-12c561dbf9c6],Round Tower,
Root/Localize[@639c4b52-c311-46a0-97b1-2b46c5f01220],Market Street,
Root/Localize[@3677bbd6-60a5-44fd-8e7b-150951e4872a],Outlying Farms,
Root/Localize[@8a9bd374-3eae-4e77-a500-d45372031a7b],Cathedral,
Root/Localize[@f25b1fbc-d6c5-4e46-bde5-0f6b0a14fc1e],"Various tools lie strewn across the table, all of them caked in dried blood.",
Root/Localize[@0fdaaaa2-26a0-4e7c-9d49-1e37cffc01f1],"A very old corpse, the jaw and several other bones have detached from their sockets.",
Root/Localize[@e0d5a1e8-f792-4113-a4d4-c723e964fa72],Return to the craftsmen with their payment.,
Root/Localize[@b68435ee-5aad-4d4d-81f0-ee26bfdb20ea],Eliminate the remaining cultists.,
Root/Localize[@a3c0c0e7-68ba-4299-bd74-039cd36a992f],Return to the priest and tell him the cult has been vanquished.,
Root/Localize[@662466a7-c356-450e-99d1-50bff51034f1],Bring the eagle to Iovita.,
Root/Localize[@0ee3d422-e72d-4de8-ad9c-f1f908be83cc],A makeshift barrier holds back the river Dee. It's old and strains under the pressure.,
Root/Localize[@3cfbb0e2-8e73-4cd7-8af0-e8fc049dae5c],Travel to the swamp in the north-east of Northumbria.,
Root/Localize[@deff1748-d8e6-46a6-9785-ba5b61225029],Don't leave without the rest of the hird.,
Root/Localize[@52627205-6c33-4e2e-b43b-5579c26a0346],Don't leave without the rest of the hird.,
Root/Localize[@7f04bdaf-de2e-43b0-ba69-810f67fcd730],Writing Table,
Root/Localize[@a8098b8c-a89c-4141-93be-a5f979d2b193],Menhir,
Root/Localize[@898fa956-5efb-4e92-9ed5-97a2f8994404],Burnt Homestead,
Root/Localize[@94f3abbb-e0a0-4929-af27-f0a8377ca72d],Survivor Camp,
Root/Localize[@e2e09ded-06dd-4158-86c2-c3c04cbd5392],Burnt Furniture,
Root/Localize[@53800f84-8425-478a-b387-8153a6ffd90c],This person seems to have been killed before the homestead was set on fire. His skin is only scorched on the side facing the fire.,
Root/Localize[@6651902d-e62c-4a98-9ee4-5a03fe7e5924],Let Bressal know that the looters are gone.,
Root/Localize[@cb913088-3052-4895-98e0-88777f5b6143],Ancient Tower,
Root/Localize[@dac3043a-f4af-441e-b6af-5870cf876d23],Menhir,
Root/Localize[@04196a38-b199-45d2-8af6-2e04b6460c3b],Burnt House,
Root/Localize[@384710af-bd65-4f9a-acec-8c327fbef3d1],Collect Sicga's bounty for the pagan.,
Root/Localize[@a3cee676-2863-42b9-a677-7fde424f57d5],A depression in this stone looks like a keyhole. You have no key that fits.,
Root/Localize[@50965634-3e88-4d9e-978f-66c60ec32773],Return to Æthelred's camp and inform him that you've failed.,
Root/Localize[@67baa158-cab0-4aad-a166-5b71a5875ccc],Return to Æthelred's camp and report back on your success.,
Root/Localize[@6598c6e2-39c1-46a8-936c-adea3f81fe65],The rotting corpse is still clutching a simple cooking knife.,
Root/Localize[@41253358-208c-4d96-9802-97233ec519ae],Whoever was staying here seems to have been attacked.,
Root/Localize[@bcd0327f-dabc-4795-8d08-2665124e973f],"A mother tried to save her child, but failed.",
Root/Localize[@843ec6e4-376a-4be4-8c0d-4029e1d72f5b],Menhir,
Root/Localize[@18f8960d-9661-411f-acb6-d8bd2585bd83],Grave,
Root/Localize[@124999d6-2de5-49d3-ba55-6d83f22851b2],Grave,
Root/Localize[@6dbb48c2-d1d8-489d-b09b-024eaa3206a1],Grave,
Root/Localize[@746510bb-c0f5-4dd4-98ec-561f4a9880ca],Grave,
Root/Localize[@42d72327-cc8b-4b11-a888-f2de79dddf93],Grave,
Root/Localize[@15067421-d911-477f-a81e-cc5c4f53f11c],Grave,
Root/Localize[@2f8932ef-6bf0-42c3-b588-6c91fe8cf7e7],Grave,
Root/Localize[@446a3e8f-d2f2-478e-b98f-1b0e3266fcd9],Grave,
Root/Localize[@ecad6b30-3322-4cd8-a63e-3dfd4f0b0ab3],Grave,
Root/Localize[@133ff0ea-0939-4eaf-b3ea-29f9b30329a4],Hrodgærda is ransacking this building. You should focus on the church itself.,
Root/Localize[@d4fc4131-c314-4898-b5d2-f61aba6b6b98],A cart with several stones that have been chiseled into a square shape.,
Root/Localize[@4d3d71cc-6a23-404b-80f9-a4347aaa6e69],Church,
Root/Localize[@e5897e7d-a2bb-4bd4-83cf-e75e2e4762e0],Living Quarters,
Root/Localize[@b8dfe350-82c6-47d5-bd15-582ad3791293],"A wooden sword lies between two dead children. Unmarked by violence, it looks like they were suffocated by smoke.",
Root/Localize[@1fd34949-4d74-4e6e-b2d9-1e800cfd2da9],The smoke did not kill this woman. She died from two deep stab-wounds in her stomach.,
Root/Localize[@5d43d845-f350-4967-be3b-5b1634849cb8],Stash,
Root/Localize[@ec04c000-e7e0-4064-99c3-79dd4feeaec0],"The chest is locked, and breaking it might damage the contents.",
Root/Localize[@8fdac15b-a676-4a0b-b845-ed0dace03df3],Find the second group of Hedinvi's thralls.,
Root/Localize[@24f7736e-fa99-49c2-9ae1-33bf28a2eb94],Camp,
Root/Localize[@7e45c296-ae2a-4763-9c19-301cc0f1a1ad],Village,
Root/Localize[@3d00f9f9-295b-4888-8c86-9febf7cf1667],River,
Root/Localize[@44069872-b27a-4dbd-9bf9-094faa6bee03],Menhir,
Root/Localize[@056adb9d-c7fa-414d-8cd2-5ad0e95719df],Watchtower,
Root/Localize[@065820b3-55ac-4cd6-bec0-b9159ae5b59f],Northumbrian Camp,
Root/Localize[@9d609e40-53ea-4431-9141-e5ad062282f3],Pictish Camp,
Root/Localize[@ee78464c-6d04-4135-a70d-b4e11f6314f7],Collect Sicga's bounty for the highwayman.,
Root/Localize[@b6d5b61e-a8b7-42b2-868b-6cde6e14463d],You can't leave until Ketill gets the answers he came for.,
Root/Localize[@3b50cd15-c903-49f7-8fff-21a335c6445f],Coin Pile,
Root/Localize[@97548519-9036-4195-b0ce-1f6d0d27297b],Coin Pile,
Root/Localize[@37704e36-b3c3-4498-b507-23e9dfef6e0f],Discuss your run-in at the merchant's house with Maban.,
Root/Localize[@444b1f71-6ed8-4fa0-b758-a4cc34e939d6],Bring the Gold Cross back to Maban.,
Root/Localize[@cd26df66-57df-48cb-8575-6ba96943be08],Bring the Shire Gerefa's seal back to Maban.,
Root/Localize[@08de9928-79c7-4759-9657-e14a1b08d703],Looks like the cart got out of control and smashed into a broken section of the wall.,
Root/Localize[@e0cbf5f9-25b8-4616-893e-0cd485fe7ec4],The opening leads to a long thin ledge along which a row of boulders has been prepared to release into the pass below.,
Root/Localize[@b0b4e697-41f8-4df4-854c-561b49af8600],Grave,
Root/Localize[@b6d50066-573b-4db1-bde5-07629ac100c4],House,
Root/Localize[@0414e16e-5255-425e-bb09-c35499480747],King Arthur's Remains,
Root/Localize[@5ff536b5-b789-43db-9de4-f3b42f40e4e8],Confront Skule Skullcleaver.,
Root/Localize[@136822c4-1853-4f68-b177-b3e690b73f18],"January 15, 790 AD",
Root/Localize[@b03e3eab-1831-4e1c-b737-225724b74cc4],Confront Skule Skullcleaver.,
Root/Localize[@81c6fb0d-3177-45f3-bcd7-ab525d2c5f8b],The branch in the marker points toward the chieftain's longhouse.,
Root/Localize[@1d2cc37a-6495-4a09-82e2-42bff27101b5],The branch in the marker points toward the chieftain's longhouse.,
Root/Localize[@9140ae02-8c09-4753-bf10-81bc6e6e6b96],The branch in the marker points toward the chieftain's longhouse.,
Root/Localize[@f2d9afec-e487-4b09-832a-39a89611b541],The branch in the marker points toward the chieftain's longhouse.,
Root/Localize[@ae305ca7-126c-487c-845f-1eeb61dd836a],The branch in the marker points toward the chieftain's longhouse.,
Root/Localize[@c0b19bba-b05c-43de-8930-7baba398fc4b],The branch in the marker points toward the market.,
Root/Localize[@a65630b9-9354-4755-91cc-56c094e112f8],The branch in the marker points toward the chieftain's longhouse.,
Root/Localize[@fe128691-afaf-45dc-9159-8c96a1d0a89e],The branch in the marker points toward the chieftain's longhouse.,
Root/Localize[@213dedca-5d67-4b64-b145-215c7c0b9a07],The branch in the marker points toward the chieftain's longhouse.,
Root/Localize[@a367f843-0792-45b7-b643-ae16125f926b],The branch in the marker points toward the market.,
Root/Localize[@f6c937de-454c-4841-a91a-13a7171da09e],The branch in the marker points toward the market.,
Root/Localize[@416e016d-6fca-48e0-a06d-92f055dc6ffa],The branch in the marker points toward the market.,
Root/Localize[@1374290a-d051-4a41-9769-56854f030ff5],The branch in the marker points toward the chieftain's longhouse.,
Root/Localize[@ea6a782b-d20e-49bd-9929-d3c55774f3fa],"September 19, 789 AD - the autumn equinox",
Root/Localize[@d0cc236d-8f3c-4bf1-9e30-acceecd74df3],"The eagle standard of a Roman legion now adorns your longhouse, greatly impressing any visitors you might host.",
Root/Localize[@674c26a7-cc49-4801-8b0b-6613931a06a1],Don't leave without the rest of the hird.,
Root/Localize[@04205702-f229-4d4a-b8e8-b653737a26d0],Don't leave without the rest of the hird.,
Root/Localize[@dc3fc316-f45d-4dbe-9890-99956ee1bf72],Don't leave without the rest of the hird.,
Root/Localize[@ab4bfec3-190f-4667-b6d7-88b543043f26],Grave,
Root/Localize[@a9395bad-0d7b-492f-aec3-659fc09e1848],Grave,
Root/Localize[@61007ae2-7ea0-4a82-bde8-56038cb56550],Skakki's Tent,
Root/Localize[@28591c69-678e-4d66-8271-af37fc8aaf88],Thrall Camp,
Root/Localize[@aa1c8d5f-6e5e-4ec8-9b07-449100c2f41f],Main Camp,
Root/Localize[@06041002-1a88-4a3f-9690-dd507dd25a11],Cave,
Root/Localize[@a594212e-ddd3-4a3b-86e6-af54b918e7e5],Regroup with your hird outside.,
Root/Localize[@b108212c-313e-4cf3-bdb3-bfbb77506d83],The hatch is securely locked.,
Root/Localize[@88e961c3-4af9-487a-bfd5-d19c74befa17],Regroup with your hird outside.,
