key,原文,译文
31cdc952-2393-4f72-b64f-6854d7dff23a,I want them both found at once! We're not moving on until everyone is accounted for!,
31cec24e-b964-4b00-8e32-cc94707d7445,"You have everything you need to prepare your expedition. Once you commit to this, there is no turning back.",
31d38a51-37d9-4e81-81a2-14f9088ae530,Sounds like she's made her choice.,
31d3a0d3-107c-492f-a1b3-6bca3b76f456,Why do they pursue you?,
31d4d99d-f0db-4107-ae7f-7a78c7878ee6,None will stand in my way!,
31d75155-bd6c-4806-930b-ac8d4ac10e44,"Sure, walk away - don't help a man in need!",
31de8712-49dd-420b-9368-61714dd25677,I've not much in the way of coin though...,
31df4639-bafb-4c2e-b99f-96385224e5ce,"Watch your footing, falling here would be a stupid way to die. Do you suppose that would count as death in battle?",
31df9b4e-36d8-42ad-bcc6-003d54c057fd,A look of alarm brings alertness to the old priestess' face.,
31e70d3a-e201-4b28-b577-10e440a32872,{Attack.} I've got some bad news for you...,
31eacac2-000f-400c-add7-34a1e75bd507,"I'll take a look, but I have to be honest with you - your reputation won't get you any discounts here.",
31f157f3-37ff-43fb-bb8d-93a1c0ee330c,"The king waves his hand casually in Skule's direction, and the Skullcleaver obliges.",
31f65e3a-d4b5-4c83-a42c-65a257cef110,"Before we begin, will you sell me my uncle's axe?",
31f89b5f-b0fd-4ae0-94c8-422e4c51ee4b,This was a short war for us. Two battles and done.,
31f9c59b-cd12-4010-bd01-743bcb6f35a0,"What do you think? Good as new, eh?",
31f9d230-7778-41b7-b000-4f3e6dcb642c,"That's, well... yes... of course, uhm, I suppose I can offer 40 pence, but that's all we have!",
31fb242c-dd33-4fbe-a966-bf46a70ac3e8,"As you walk away from her, she shows your coin to her young friend and the two girls giggle at what you guess to be the first sale the young artisan has ever made.",
31fc81d3-95d5-4116-bc55-0e0feb92b7a5,You fought well Asleifr. You have nothing to be ashamed of.,
31ffffbe-816b-4728-8aa9-0f67c699e0b7,He's hiding down here like a coward! Typical worthless Christians. Just kill him and be done with it.,
3203a548-c94a-413f-bf37-f46bbfd31012,"Then I hope your journey has been good so far, and will continue in the same vein. You may spend the night in our temple house, if you wish.",
3206a70c-2b09-40e9-a0a9-545f0cac80af,"I dunno, it's nice, you know? It's very stark land, very big cliffs and even bigger waves. We're all very proud of how we even manage to live there despite it being so harsh.",
3206f667-15f6-4641-86d6-66def876ba9c,Not too busy to check in on you.,
3208e604-d9c2-4675-b8cb-5ba20aac6f5c,The dirty-haired man meets you with a rotten grin.,
320d0712-f4d3-4c86-b177-49d3d390fc48,You really never knew?,
320d2795-554e-4ec5-8b96-9d72d28e250c,A smug smirk creeps across Nefja's face.,
320e5e95-716a-4df5-a0e4-00d3629d004b,{Examine the body.},
32108b9e-4929-4db8-96d5-50b78b9bc7b0,Are you a witch?,
3210b335-239a-4680-971d-fd4e3a17675d,You're getting beat by a woman! Embarrassing.,
32117920-6e10-47d6-bc3d-df9df65c2533,"For a moment, Caustantin scrutinises your expression. He appears surprised by what he sees there.",
321262b6-866c-4568-9ea5-cfd69a80fc86,"And yet look at us now. We're in good health, we're well fed, our stores overflow. Everyone is happy - except me.",
3215e22e-d349-4ba6-b072-865c2a55fec6,We're visiting a good friend in the area.,
321c994b-a99b-4b56-87db-e2893d685add,Take the shot [Archer:Name].,
321e3b96-f7a4-49c2-83ed-cf86a8dbfd62,"The prices in the stall seem quite reasonable, I'm sure they reflect gratitude. It was a good decision to extend an invitation - our town can always use more commerce.",
321ef979-0d7e-440d-be5a-4b1c7a513004,Røskva seems genuinely consoled by your words.,
321f7f61-7c71-4581-8ddf-ad0146941680,He's changed since we went abroad. Have you noticed? I'm not sure I like the change. He seems a little more grown up now. Doesn't crack so many dumb jokes.,
3222b83c-84bc-4a8c-920a-4d4298db1f9a,Æthelred lights up with pleasure.,
322366bf-acdd-4b73-8c6e-06b1a7ce6db7,Perfect. The element of surprise remains on our side. Now we can safely deal with the rest of the Northumbrians on this side.,
322baa7b-2b8d-400b-8d78-ce7b959b66a9,Myrddin! I've brought you visitors! They're not Christians!,
322ebb63-0a1e-4c9d-a75a-af4920abbea9,"The water is dark and it's hard to make out exactly which way you should go, but relying on the directions of [Diver:Name] you soon find yourself emerging from the water in the other part of the cave.",
32307ebe-9b13-413c-91fe-f887e8eb6483,What do you propose?,
32319ffc-7c0d-4545-b196-ef39fbd62cf5,We'll go in due time. We have more important matters to attend to.,
3233edea-7785-40e8-9230-4a2073dceb75,"The King's hall is close, and my work is valued there. I can call for his guards to sort this out if there's to be some kind of trouble.",
323c45bd-a875-458a-bd16-6e047a9ddcf0,"Sorry, I have something important to do.",
323f4115-b7fc-498f-95f9-e57cfbde340f,"He carries one with him at all times. I could get a hold of the other, but it's just not worth it.",
3245c653-f4ec-4b28-a6c2-977aeba00d31,It will not happen again - you have my word.,
32461f62-2d21-4926-a1ec-6c165e6955d1,Is that the truth? Somehow I find that... difficult to believe.,
32468319-2cd7-47c7-b2f8-94e073c958ed,I was hoping the king himself would attend.,
3257d048-16af-4ec6-b636-d8775d3bc549,"Ah, but you see that's not true at all - it's entirely my concern.",
3259496d-6569-4980-abee-49264cc499fe,I would be careful who you talk to about that. The people of this place seem very particular about that grave.,
32599fe0-f6fe-424b-b0d2-31457665dd17,"Gunnarr stares straight into Grimarr's eyes for a long moment, then - without any further warning - he socks his old friend square on the jaw.",
325ebce2-90fb-4c69-96e1-6c47268a40df,{Kill Jumper.},
32643fe5-5590-4039-b13c-1d466772c826,"All right, you kids better get out of here. Go on, run!",
32673735-7e93-4f19-ba9e-5035ac587d7e,"They all wear chain mail and carry swords and shields - equipment far beyond what a small village should be able to afford. There's something very off about the whole setup, but you just can't put your finger on it.",
3267c8e1-4ea8-44f6-8d85-5e8ea134f35c,"I don't recall asking for your advice on how to run my kingdom! You made your proposal, and you have my answer.",
327187f9-c916-4f21-98c7-92470f3ce752,Do you have any disputes to bring before the king?,
327a7707-315f-47e4-a36a-e258042e9dc6,"You draw your knife deftly, but you take just a second too long to shift your weight for the thrust. Acting on decades of instinct, Erlingr throws himself back and calls out for aid.",
327c4644-62f4-4b34-a3a0-8d845be858e3,"Your father managed to make quite a few enemies in his time, most of them among his own clan. If you'll permit me to be honest, he never paid one speck of attention to the wishes or needs of his people.",
327e6ef1-b67f-446a-a5ca-63632a83c995,"If that's true, we could sell the loot and fill the whole ship with cargo.",
327edffc-6f2f-44c7-b234-096d7e1b61df,"Hah! I was told your father fully bought into the stories of the unprotected riches in the west. Well, you proved him right.",
3280313e-c905-443f-9279-ed3c43291210,{Lie.} He was killed by men from Jelling.,
328889b7-c23c-48b2-a67e-872a38f6c104,Roman Aquila,
328abfc7-4557-4631-86ba-f336e6636444,My name is [Player:Name] [Player:Lastname]. What are you doing here in the middle of the woods?,
328b1de5-ba13-4352-b9bc-460f3b9f5dcc,"Hrm, you're here for the hermit, aye? I don't think anyone here will want to trade with your kind.",
328c680d-2cef-471e-88ec-caf1d5a431bf,"{Kill him.} Thank you, I'll grant you a swift death.",
3290d2d0-3910-4071-a47b-5bc30dd7ac32,Kept us up half the night with his questions. Lad must be a grown man now. Strange to think it was so long ago.,
3293190f-99b2-48b3-b9a5-910bb9a382d3,Nefja sits carefully on the edge of her sister's bed and holds her hand.,
329d9316-af9d-4e64-a706-60c258764ae3,"Ho there, [Player:Name].",
32a005a7-533f-478b-9d59-a317cc659c77,"They break it up when they see you coming, and Dagheidr wanders off to find someone else with whom to gossip.",
32a0b217-e002-40cb-aed0-56257ea062b9,"Vrangr owes me his life, and his prices had better show it.",
32a2bbaf-14af-4de7-b80a-999ebd0ddf1f,"I don't want your money. You blasted vikings, you think you can just--",
32a3b20f-c76e-4c83-8b51-7a38829c0ae9,I'll return if I need something.,
32a4def5-3bae-4fd2-9bee-d0b82d9b92ad,"But Dun Phris sits within our borders, and Northumbria has sent a fyrd there, so we sent a bunch of our own warriors as well.",
32a63d98-9e4a-49b1-a91a-6f76e54a6cdd,Your words don't seem to register.,
32b3f3e0-67f1-493f-abc6-e2d1044a4c38,And he hasn't openly condemned me once for being a pagan barbarian yet. Most reasonable Christian I've ever met by far.,
32b4bef2-6d39-4759-8c24-330692e54032,Get out of my homestead.,
32bb81ce-b401-452e-bf1d-781705225547,"Wada gives you a completely blank look, managing to convey an utter lack of amusement.",
32bd68b9-c0cf-4d74-88b8-fc3a5a8053ab,"I don't have the crew for such a big ship. Will have to hire new hands, that means expanding - risky. How does 140 sound?",
32c14704-d249-49ea-93e6-57070449958b,What are you saying? What happens to them?,
32c2e4a2-e195-4d49-a5fb-962e865a6c58,"The red hair, that whole innocence thing, it's too much.",
32c841e8-00c5-4870-b154-414b7db1fe0d,I think this might be the husband [Player:Name] mentioned after [Player:he/she] interrogated the spy at Æthelred's camp.,
32ced091-90c1-47ec-b4bb-70bf4e2b9785,I have an idea for that!,
32cf9012-c620-4701-9ff9-c8ff03b3d8c5,"Ketill is one of the more reasonable people in your hird. I've had several discussions with him - he shows an admirable curiosity, and a certain openness of the mind that is rare among your people.",
32cfdbd6-f549-4483-9296-28acec24e363,"It was bloody sloppy of me, to let him get past my defence. I was fortunate he didn't make better use of the opportunity.",
32d06a93-efdb-4ee0-aba7-e006eb0052a6,Røskva's voice is a timid mumble when you find her again.,
32d393f0-9bf5-4849-9682-e7105383e8eb,He sighs and nods at you.,
32d46930-2b9d-40b7-97d8-4b865e548550,You've confronted my champions and reclaimed the tokens of my love.,
32d58e55-5b39-4c75-9940-47d73c1346f6,"His labour done, the druid lets the shovel drop and wipes the last tears from his cheeks.",
32ddd802-1ad7-40f8-9195-b82d76607fde,"I would like you offer you my most sincere apologies. As leader of the hird, you've consistently made the opposite decisions as I would. You've sought solutions that I would've never thought possible.",
32eb77cb-0a6f-413a-ab5c-222e57acf864,Ketill flashes you a wide grin.,
32eec9aa-34fa-498c-b8ed-75e76fd13c90,Would you... consider telling me your own version of events? In private?,
32f44c29-b331-433e-90de-452b38ca0ef4,The raider spoke of a great kingdom to the west with unprotected coasts. The Northmen have already started settling those islands.,
32f5de54-e1b3-4e22-a8a6-b63533635ea4,"The marooned Mercian merchants, or the robbers, depending on who you ask, form up outside the gates of the monastery, several of them wielding tool axes.",
32f5ec5d-5c90-46e3-a02a-9814a75905d5,"The burdens of leadership finally grew too heavy for him to carry. He made a mistake that tore the group apart, then he set off on his own. I never saw him again.",
32f7b25f-465c-4fe2-897e-fd7c1a3b838b,[Buzzkill:Name] turns around so [Joker:Name] can get a spot on [Buzzkill:his/her] back.,
32fa9216-3917-417a-9b7b-01b2884b52f5,"He smiles, perhaps flattered by your surprise.",
32ff01ac-ee10-418f-82c0-51ac2ea9ebdf,"[i]Fun[/i], in fact? Interesting.",
33041226-a27e-480b-a7cb-32ed46d0ca99,You found an unsettling pile of rotting hides stacked on top of a handful of norse jewels. What could it mean?,
3305aa32-4772-4c41-b05b-cd121977bd90,"I expect the raids of your countrymen are as much to blame. But yes, Osred's spies have heard news of Æthelred's return. Fortunately his current whereabouts elude them as of yet.",
3308e4cb-4f84-4c23-b886-baaeaa955097,"It's a harsh country. Even the plants are rugged, stubborn things. You don't realise what home means to you until you're away from it.",
33090d9b-9717-418d-95fd-9f5b290d90fb,"The hall of the Pictish king is heavy with the smell of fried meats. The air inside is hot and still, but in a cozy way that avoids being stifling.",
330fded0-cecd-40d2-abd2-a33e3510d637,I'm not sure - it's always been a complicated situation.,
3313503a-225d-4a03-a861-54d7cc039f58,"We'll be safe up here, but that won't save you, Vikings. This cave will be your grave!",
331ac845-8605-414d-85c3-ad29dc9a6639,I'm thinking we might save ourselves a fight.,
331cc541-b7ab-4cd6-a3ff-dfc96fefe98a,"""It's up to you, if you can take the ale-kettle out of our home."" Loki tried twice to stir it: the cauldron stayed both times quite still.",
331d95db-f0fe-4995-8e8f-eb0e7f566df9,"If we leave now, that farmer is a dead man!",
331f26dd-e947-49ea-a25e-d5d233233d13,"If this whole thing is something you made up, I will have you made an outlaw. You will never be safe again.",
331f7bf0-39a9-4c7a-b962-8e06e6b77ebf,"The master of the scouts enters the tent at full speed, yet stops on a dime.",
3322228a-f9ae-454f-a879-52f3f531da0a,The old man scratches his chin through layers of beard.,
3325b1dd-ed62-48d8-866d-c939b89c8462,I have your white glove. That one was easy.,
3325c921-967e-4b02-b4fa-094457464861,Keep your faith to yourself. The children of my clan are not yours to teach.,
33276df3-9967-4c13-8d2a-d6184796e72b,"If Eyfura were still alive, she'd want me to go. She'd want me to have this.",
332794fc-aba5-418d-964e-fa584072f369,"Take my advice. Cover them in hides, or see the wearh come for you.",
332a9646-e67c-4f81-af5d-ea95479824dd,{Examine the horn.},
332ac7e7-9de2-4c10-ae0d-bb837bdfcaae,We underestimated the pagan. He's gone.,
3336dcbe-de09-44a3-b87d-429f0d20dc4c,I hope to build an alliance between our peoples.,
33375441-8cdb-4f4c-bb9d-5c0343687fd3,Will they worry I've corrupted your faith?,
3337816b-7b33-4d56-be0b-6cef99759f7f,"No, you'll only slow us down.",
333af92e-e42c-4b5d-9b95-c3fb8a807de1,"The other thief carefully counts up half the treasure, and then the two of them leave, never turning their backs on you.",
333c9768-6848-4b44-8094-3919898c4aa4,Perhaps in a just world that's how this would end. You would slay me now and balance would be restored.,
333ef449-d053-41b0-8165-85e6ed30251f,"You might be interested to know I've sent word to a few acquaintances in Rogaland, letting them know what you're up to here.",
3344d3d0-c379-405b-8044-6083757a01bf,It's only what you've earned!,
33490ca6-4314-4b12-bc8a-9d9d1a39a33f,"Don't much care to take the Black Hound alive at this point, so I'll pay you the full bounty of 116 pence whatever way it turns out.",
334bbef4-7a87-4a6b-9025-cf7e24ff9c67,The guard woman clears her throat.,
334be690-0688-452b-b57c-a53b18f71666,"Hey! I brought you here to drink to your father's honour, [i]not[/i] so you could pocket my possessions!",
334d51ee-666f-4f1b-be05-c314ed13bd21,"I'm about to sit here as well, if you're going to spend much longer poking around.",
33513705-239c-4fd6-8b34-07c18cf8cf22,"I, uh... listen...",
335170d6-3c06-4928-bf89-a105be5aca9b,It's his. Grimulfr wouldn't tell me what happened to it - only that it was lost.,
335aca1e-ab37-400a-a612-4233ca42c284,Of course she's a wolf. Don't you know that it is written that the Blessed Romulus and his brother Remus were nursed at the teat of a she-wolf?,
335c8eab-e606-4bdc-823d-e49a1ecbc250,Acquire Osred's letter to Tondwine.,
33606e7a-bc12-4500-b177-58547ef3e853,"Show the spy's token to a scout ""who has experienced much hardship despite their young age"".",
336134fb-0b4a-4e82-b955-9b9e12f06359,"My dear family and I have made a decent living off of merchants, pilgrims, and other travelers over the years, but as you might guess, we have to keep our hands off the residents of this fair town.",
336305e9-f14f-47d4-b5f8-e427283fdecd,"Sure, at a fair rate. Æthelred doesn't take [i]everything[/i] we have - I can bring more in to replace what I sell to you.",
336381d1-e51f-401f-8717-a6d5aeb17432,"In a desperate last lurch forward, you breach the surface of the water, gasping for air and coughing up water.",
3364da83-33f7-4937-9b46-d3b7428fdc53,It was a bit more complicated than they seemed. Osred is holding their loved ones hostage.,
33651df5-1dcd-4e48-a6dc-615b2e2e7903,"After shaking on it, he turns to his son.",
33692a89-03ba-464c-92a4-2ec13ecf58ac,"Don't worry, your people did their best to stop us. They died well.",
336edb1f-91f5-408a-a686-d9ac2f8105f6,"Nobody is [i]born[/i] to fight, it's something we learn out of necessity. Stop sitting on your hands and wallowing in self-pity. Pick up a sword and train!",
336ffb85-6df2-4558-978f-391ad28c4a6a,"Well, I'll get my things on board. See you on the ship when you're ready.",
33758433-cdf8-4be0-82a9-659f1049a1ad,"Oh, uh, we're sorry. We, uh, give me a moment.",
337e7aa0-7f85-44d5-b96c-d953e969de04,"Røskva is quiet as a statue. You glance back and see her transfixed by Kyre, face gone from pale to ashen. It's the look of a woman watching her husband sail to war, certain it's the last time she'll ever see him.",
337f1af6-f9b8-4240-a9f8-71b7229cf840,"It might be exactly the kind of opportunity you need, if I understand what you're after.",
33860abd-42aa-4ba9-9ec5-35a02c45c9c1,I need your daughter more than you do. She's among my closest friends.,
33861fee-8a44-40ec-a17f-ccad14471ebc,Climb up,
3387dc70-541e-404d-a4b7-18f5f650951a,{Give her the beach flowers.} I have the flowers from the beach.,
338ced9f-fefe-41d7-a0de-2081fee5be25,"Charlemagne has been making steady progress in the south. Saxony is all but conquered, and everyone anticipates a Frankish incursion into Jutland.",
338d9760-82b2-4778-ac46-a4ffa523a9b4,Time-Out,
338de2e7-7a48-4ef6-b0fc-4b4a312283e3,"She sways for a moment, and red drops spill over and roll down her cheeks, but she doesn't seem to care.",
3392c042-9c68-43d9-bacb-ea266aaf8ea4,{Kill him.} My father should have done this years ago.,
3394b1c8-1126-4f8b-8f51-afa03a4b956f,"I'm not telling you lot. Where'd you get that, anyway?",
339c562e-fdd9-4eeb-a1a8-2883059c17a6,We're here to investigate rumours of paganry.,
33aaf56f-7c74-4b54-b963-34ef6d6b3dcb,"She lights the candles one by one. Then she raises one of the bowls towards the sky, mumbles some incantation, and empties it quickly.",
33ad3657-15e1-4e13-85f4-6fb9f1ffbe3e,"Once - last summer. He came here with three ships, laden with lumber, meats, salt, and other supplies. Speaking of Gunnarr - they seemed to get along quite well, the Skullcleaver and he.",
33af1af1-12c7-49b4-91e8-ffc3f438d16f,"Just as the priest is finally about to seal the whole thing, Grainne bursts through the door. Her armour is spattered with someone else's blood.",
33b12dec-428e-4d88-9ecb-27d9de4e2e53,Tara gives you a long look.,
33b3fa85-b41f-4ad4-a0f5-a668ef4af778,"I was 10 years of age when I became king, after my father's usurper Ahlred was driven out of Eoforwic.",
33b4a259-bcfa-4a33-b120-b6615b070234,"You spend some time studying the different sets of symbols, but nothing comes of it except a mild headache and a distinct impatience among your hirdmen.",
33b8d892-902e-409a-a072-1c8601eadb26,Then let's not delay! We'll strike back at once and crush Jelling for good!,
33baf563-e446-4d1f-af9c-60b61977e2aa,I left it down there.,
33bf4a9d-1c5f-40bd-bc48-71bc3a17dcb0,Found him!,
33c0393b-23d7-4fc6-9c6b-758f32f4a6ff,I could learn from your skill.,
33c0d88f-0651-4640-b93e-e2bc62630d4b,"The old man nearly lifts the small girl off the ground by the ear and barks some stern command. Immediately, the girl produces your pouch and drops it into the old man's expectant palm.",
33c32bd7-f117-4c8f-bd7b-c2174c4de7b2,Show me where.,
33c4e654-2fbb-444d-b2b5-70e45faec4a9,Nothing,
33cb61f0-197d-462e-8e7c-504783f717a6,"He performs a little dance of victorious joy, then he produces several handfuls of coin.",
33cc781c-8704-4bb4-a8fc-879d3b7ca8ef,Now go. Meet Grainne in the highland caves - my army needs your help again.,
33d143ab-7545-47e1-bfeb-0bcc3d0f1eba,Wouldn't want to end up like him. How did it happen?,
33d6197e-7a6d-45c1-a194-5d19404b3ed9,"You could swear Bruno makes a small jump, like a dog who's just been thrown a morsel.",
33dfb30b-c132-426d-9370-360b8aae854a,Its owner must be a king of some sort.,
33e03e9d-990a-4492-b68a-cedd07cd1185,The cleric counts quietly on his fingers for a few moments.,
33eb0df1-106c-4101-9dfc-99df1d354377,"We may have to make an example or two if they get... you know, bold.",
33eb8998-0f87-4d5e-a302-9993e8c0c0f2,"She hesitates, perhaps unsure if this is some cruel joke.",
33f8d86c-188f-45f7-b61a-88f4e9317a9d,I've made my decision.,
33fbf474-0693-4761-81f2-e6e38c5e3224,{Attempt to catch a firefly.} So how does this involve Myrddin?,
33ffe873-65e8-4dee-a410-92288662586a,"The king of the Gaels, Donncoirce, was in talks with Caustantin about arranging a marriage between Caustantin's son Domnall and Donncoirce's daughter Finnguala, but the Gaels recently withdrew from the negotiations without any explanation.",
3405f5b0-a646-450f-9930-b977f2e6ec6c,That was just like watching Grainne!,
340799a2-2495-43d1-ba4c-5b95c97d5ddd,{Retrieve the jewels.} There's something buried in there.,
340d6dbd-ec91-41a8-aea5-501d52b34f28,"Not quite [Player:king/queen]. I am [Player:Name], thegn of Skjern.",
340ed463-b3f3-44cf-90fa-db251fa832ab,Nothing about this is honourable.,
3415509f-ace6-4441-8c30-5fd20898a70a,"Poison? I want to beat him, not [i]kill[/i] him!",
341a0c21-444c-4b49-840b-30204938e119,The huntress laughs and shakes her head.,
3423d72e-4e83-4bbd-9369-bf8d9e243efb,"Almost immediately, one of the searchers pulls a dusty silver goblet out of one of your sacks.",
34272af5-909b-4d9a-a1a7-8da86708b93a,He fishes a score of coins out of his pockets.,
3427ba2f-8aea-40a0-9a9f-0ac2b0ee054a,Caustantin nods severely. He steps forward and places a hand on your shoulder.,
342d7d1a-a09b-4cdf-81be-be6dad6839c6,"He would've never served us. To these people, only a Christian can rightfully sit on their throne.",
342f5368-95b0-4da7-a13f-039c7b9978c6,"You reach the area described by Uudrost the blacksmith - a stretch of low, flat plains near the east coast.",
3430b57a-eac8-41bd-b873-9365c6d46ea8,"She grunts, annoyed.",
34316498-424a-4afe-96a3-95afb5436b8c,"If he accepts, the druid will be granted a position of religious authority at King Caustantin's court in Perth. That would bring great legitimacy to your beliefs.",
3432f98f-2595-4ff8-bf46-d599e4679c08,"Put an end to my misery, but if you come across the boy, you leave him be!",
34349d7b-4be2-4c2f-a2ae-88f7a009f715,"You're out of line. I made a choice, and you'd better accept that.",
34363470-3989-4f2f-890e-2dca8d6faa5b,"Hereward, known to lead his community in the worship of the Old Gods in the swamp to the north-east. 52 pence is offered for his death, 72 if you take him alive.",
343abac3-4067-4845-83b0-9e6a94686a02,The king's advisor introduces you to him just as you approach.,
343b80ff-eb76-4a48-800e-fda2b331c686,"By the look of your equipment, I'd say you came from Jelling. What's a band of Skule's scouts doing here?",
343cb089-10ed-466e-8ff9-5cfe59cd374c,Members of my church came to me with their fears. These devil-worshippers have been spreading their foul corruption across the countryside for [i]months[/i].,
344260a7-c96c-46a8-ba48-babfa2d5396f,"A new stall has materialised along the path to the beach, and this one bears clear signs of Christianity.",
3444a04e-9a0d-4e73-8b29-d45831c80ae7,We can't! We made a deal with him!,
34477430-eb8f-4317-b147-c03133f4ff13,"The broad strokes are these: Remus and Romulus were brothers. They were cast out into nature when they were new-born, but they were saved by a series of miracles.",
344b4c3b-38c0-4068-a843-c6b33f23549f,That's a big help.,
344be845-52d2-4842-9f57-9d07eb572386,We were just looking for shelter. The door was open!,
3452c14f-8eab-4a35-840f-7ee85657a009,Røskva's voice is a timid mumble when you find her again.,
346023ed-c70b-4a68-a0a7-96f51ecc0875,Bring Myrddin's body to the village.,
346343da-3e2a-450d-ad32-d4242c0fda58,"The thrall throws up his hands and walks back to the chopping block without a further word, dragging long tracks in the snow behind him.",
34671a66-61f7-4240-ac2a-169370e4d404,I just don't think of you that way.,
346abcc5-3697-4559-9d60-465d2f1bf3be,"Coward. Leave if you want, but the followers of Saint Remus will stay.",
3470b82f-8416-4b0b-85d3-adee7fec5d93,Honourable Norse Jarl. His royal majesty King Æthelred of Northumbria has commissioned this sword as a gift for his ally.,
3478ba52-cd89-4dbf-8c59-e63bb8953ea3,But... not Kolbjarnarson. May that son of a whore rot in Helheimr.,
347b2be8-f072-484e-929f-1fcefd47439c,"But I won't. Misunderstandings happen, isn't it right? With Conall mac Taidg snapping at my heels, I have greater worries than a small band of Vikings.",
347ead31-a663-4093-8a78-ab9ba9b62b76,You chase the young girl into a courtyard between some decrepit-looking homes where your arrival generates [i]quite[/i] the controversy.,
348c08f8-ee51-4e68-abca-8f0af4c6f52f,"Aiding Æthelred in reclaiming the throne will surely redeem you, despite any moral shortcomings previously demonstrated.",
348e2788-40d2-4c7a-aaaf-9386b7864494,"She serves dinner and sits opposite you, laughing and joking while you both eat. It's a fine meal, better than anything you've yet eaten in these lands. Kyre is clearly a skilled cook.",
348f91c9-5a29-4768-befe-7ede46171a53,"When you awaken again, you find Ketill back in camp safe and sound. He smiles and wishes you a good morning.",
3492d34a-5fb2-4cdb-8a41-932efe0d6a4d,The king's expression turns severe.,
34a12c54-37b8-4808-ae97-7427056afa94,"Oh it's no secret Erlingr has been fixing to challenge your family for years, but no one expected an attack during the feast. [i]That[/i] is just disgraceful.",
34a5c1d1-9e59-418d-9e7a-cb5765825f1c,They must have been fishermen. They look to have drifted for a long time.,
34a6ef16-d3ce-4409-948f-9f638ba07a7e,"All I'm saying is... Ketill is a good man, and he'll never let on, but he's carrying some heavy things. If they start to weigh him down, talk to him. He needs you.",
34ac2f7b-58f5-4759-af67-aae92b1af2c6,I'm keeping the full share.,
34bb6120-fb02-499c-9031-efa34cbbde89,Forgive me. I was out of line. It won't happen again.,
34c201c0-cefc-4f4c-9882-512977bee32f,"""East of Élivágar dwells hugely-wise Hymir at heaven's edge; my fierce father owns a pot, a capacious cauldron a league deep.""",
34c2bf0d-1e4d-466e-b8ac-a11d536c522b,{Leave them for now.},
34cfc93f-d864-430e-b090-4d75a0a1d816,Well... all right. I'm not attracted to women.,
34d26883-b25e-4c9f-abb2-e84f403577f3,You're not so tough!,
34df16a7-4c62-4a45-93c6-be94483d24ab,"I will find you in the afterlife, [Player:you son/daughter] of a hog! I will find you in Hel and make you regret this!",
34e7496d-4bc0-427b-9680-29b84e1dc4ed,It's true we're not Christian.,
34f115ef-7171-46cc-a8f7-b70b02354034,"But you lot - you're not Christian. You ought to be able to get more out of those paranoid bastards. Eh, admittedly they have good reason to be on their guard, but still!",
34f81b29-8145-44a7-b7cd-aae5939769b5,What do you think you're doing with that?! You aim to curse our fields?!,
34f89651-f8fa-419f-8681-7eb41cea8386,"Child, my gods would [i]annihilate[/i] your Devil in a fight.",
34fcbd7d-c571-4d9e-9ccc-1f036eeda116,Are you sure? Today isn't one of her good days.,
34fec4ed-d2ae-4f67-8e61-5b240befebaf,"If I know Torfinn at all, he's been dreaming of such a task for a long time.",
350353bc-03d3-4bff-b53c-d3432b6b1adc,Tell Cater what happened with the hunting party.,
3504706d-7cdf-469b-a5e3-e2fcc9bc6841,"Nefja says nothing as you walk back towards the beach, nor does she turn to give her family another look.",
35057ce3-f2ca-45a1-a97a-d8c0a0cf2350,"What? No... no, not now! Not today!",
3506633a-d288-4cae-a1bc-a0e6e52a588c,A trace of guilt sparkles in his eyes.,
350b1bda-f554-45ad-a2d1-ee0dbcee977c,"Watch your step, friends!",
350ea722-8086-4229-b48c-cb0e03b04117,[Random01:Name] looks confused.,
351125c9-cd83-4518-84a7-a3ca4506b213,I can't even consider such a possibility. My clan would certainly not have the resources to get involved in such a conflict.,
3512e582-84b1-45e6-bd41-daaef3b2ab95,I will [i]never[/i] yield!,
3512f725-4ef9-4dc7-b9c6-a0b6eece7a5f,Talk to Astridr to end the campaign.,
35176d0b-862b-4c3a-841a-b4ef06b4e0d9,"We'll be fine - we have you to patch us up when things go wrong, right?",
351dc33e-a36b-4504-8a1a-345f54180718,"You talk a good bit of banter too... listen, I'm only stocked to mend wheels and shoe horses, but I know my way around a sword and an axe.",
351df248-133a-4122-a624-901732ad39f9,Just mindin' m'self here.,
35221491-584b-4d25-be5d-683488ee35a9,{Draw your weapon.} Defend yourself.,
3524faeb-0d7f-4d44-9237-a085bbdef98b,Seems like fair pay. You've got yourself a deal.,
352822a9-9749-4447-b4a5-ab1cc9eb8cda,It was him. He's part of my hird now.,
35287c96-4062-4252-969b-1597a15338b0,I was hoping for a better challenge - you barely put up a fight.,
352ff4b1-7a88-489d-8a07-6506df361d33,"I saw you've been inside the walls, talking to people.",
35309102-a33b-486c-a54b-4b665d243703,{Grab one of the other thralls and have them call out the missing one.},
35368650-8ed1-43ad-812e-6a8d6b5f2f81,Well good riddance!,
353b50f5-d684-431b-9557-d39ac164281a,I'm not one to turn down a helping hand...,
35418a4a-d3c3-4164-b4c3-d20bef02f230,Where's Rurik?,
3544df04-48f7-4d92-ba34-fca78cb56ab3,"I'm a thegn to King Sigurdr Hringr, who rules the realms of Jutland, Sealand, and Geatland.",
