key,原文,译文
Female/Cynewise/Base,Cynewise,
Female/Deorswith/Base,Deorswith,
Female/Duhchae/Base,Duhchae,
Female/Dunne/Base,Dunne,
Female/Eadburg/Base,Eadburg,
Female/Eadgifu/Base,Eadgifu,
Female/Eadhild/Base,Eadhild,
Female/Eadwulfu/Base,Eadwulfu,
Female/Eafe/Base,Eafe,
Female/Ealdgyth/Base,Ealdgyth,
Female/Ealhflæd/Base,Ealhflæd,
Female/Ealhswaru/Base,Ealhswaru,
Female/Eanflæd/Base,Eanflæd,
Female/Eawen/Base,Eawen,
Female/Ecgfritha/Base,Ecgfritha,
Female/Echitrad/Base,Echitrad,
Female/Eda/Base,Eda,
Female/Edlu/Base,Edlu,
Female/Emma/Base,Emma,
Female/Eiluned/Base,Eiluned,
Female/Elaine/Base,Elaine,
Female/Eoforhild/Base,Eoforhild,
Female/Eoleoba/Base,Eoleoba,
Female/Eorcengota/Base,Eorcengota,
Female/Eormenhuld/Base,Eormenhuld,
Female/Eres/Base,Eres,
Female/Esyllt/Base,Esyllt,
Female/Etan/Base,Etan,
Female/Eulalia/Base,Eulalia,
Female/Everilda/Base,Everilda,
Female/Folcburg/Base,Folcburg,
Female/Frigyth/Base,Frigyth,
Female/Frithuswith/Base,Frithuswith,
Female/Gerburg/Base,Gerburg,
Female/Godgifu/Base,Godgifu,
Female/Godwif/Base,Godwif,
Female/Guntharu/Base,Guntharu,
Female/Gwenhwyfar/Base,Gwenhwyfar,
Female/Gwenfrewi/Base,Gwenfrewi,
Female/Gwladys/Base,Gwladys,
Female/Gytha/Base,Gytha,
Female/Heiu/Base,Heiu,
Female/Herelufu/Base,Herelufu,
Female/Hereswith/Base,Hereswith,
Female/Hild/Base,Hild,
Female/Hildelith/Base,Hildelith,
Female/Hundruda/Base,Hundruda,
Female/Hungifu/Base,Hungifu,
Female/Hygeburg/Base,Hygeburg,
Female/Irmigi/Base,Irmigi,
Female/Justina/Base,Justina,
Female/Leoba/Base,Leoba,
Female/Leofcwen/Base,Leofcwen,
Female/Leofflæd/Base,Leofflæd,
Female/Leofrun/Base,Leofrun,
Female/Leubswith/Base,Leubswith,
Female/Lewknor/Base,Lewknor,
Female/Lufu/Base,Lufu,
Female/Luha/Base,Luha,
Female/Mawa/Base,Mawa,
Female/Mildburg/Base,Mildburg,
Female/Mildrith/Base,Mildrith,
Female/Mærwynn/Base,Mærwynn,
Female/Nana/Base,Nana,
Female/Nerienda/Base,Nerienda,
Female/Noththry/Base,Noththry,
Female/Osana/Base,Osana,
Female/Osgifu/Base,Osgifu,
Female/Oslafe/Base,Oslafe,
Female/Oswynn/Base,Oswynn,
Female/Pega/Base,Pega,
Female/Quen/Base,Quen,
Female/Sewara/Base,Sewara,
Female/Sewenna/Base,Sewenna,
Female/Sigeburg/Base,Sigeburg,
Female/Sigen/Base,Sigen,
Female/Suitha/Base,Suitha,
Female/Sunngifu/Base,Sunngifu,
Female/Swete/Base,Swete,
Female/Tara/Base,Tara,
Female/Tathere/Base,Tathere,
Female/Tecla/Base,Tecla,
Female/Tette/Base,Tette,
Female/Thecla/Base,Thecla,
Female/Tibba/Base,Tibba,
Female/Tola/Base,Tola,
Female/Verca/Base,Verca,
Female/Wale/Base,Wale,
Female/Walenburg/Base,Walenburg,
Female/Welwynn/Base,Welwynn,
Female/Wiala/Base,Wiala,
Female/Wigswith/Base,Wigswith,
Female/Williswind/Base,Williswind,
Female/Willnoth/Base,Willnoth,
Female/Wiswith/Base,Wiswith,
Female/Wulfhild/Base,Wulfhild,
Female/Wulfrun/Base,Wulfrun,
Female/Wulfthryth/Base,Wulfthryth,
Female/Wynnflæd/Base,Wynnflæd,
Female/Wynngifu/Base,Wynngifu,
Female/Ymme/Base,Ymme,
Female/Æalde/Base,Æalde,
Female/Æbbe/Base,Æbbe,
Female/Æthelind/Base,Æthelind,
Female/Ælfflæd/Base,Ælfflæd,
Female/Ælfgifu/Base,Ælfgifu,
Female/Ælfgyth/Base,Ælfgyth,
Female/Ælfhild/Base,Ælfhild,
Female/Ælfleof/Base,Ælfleof,
Female/Ælfrun/Base,Ælfrun,
Female/Ælfswith/Base,Ælfswith,
Female/Ælfthryth/Base,Ælfthryth,
Female/Ælfwenna/Base,Ælfwenna,
Female/Ælfwynn/Base,Ælfwynn,
Female/Æthelburg/Base,Æthelburg,
Female/Æthelgifu/Base,Æthelgifu,
Female/Æthelthida/Base,Æthelthida,
Female/Æthelwynn/Base,Æthelwynn,
Female/Ætte/Base,Ætte,
Male/Acca/Base,Acca,
Male/Acca/Patronymic,Accas,
Male/Alcmund/Base,Alcmund,
Male/Alcmund/Patronymic,Alcmundes,
Male/Aldwine/Base,Aldwine,
Male/Aldwine/Patronymic,Aldwines,
Male/Algar/Base,Algar,
Male/Algar/Patronymic,Algares,
Male/Anlaf/Base,Anlaf,
Male/Anlaf/Patronymic,Anlafes,
Male/Baldhelm/Base,Baldhelm,
Male/Baldhelm/Patronymic,Baldhelmes,
Male/Baldred/Base,Baldred,
Male/Baldred/Patronymic,Baldredes,
Male/Beonna/Base,Beonna,
Male/Beonna/Patronymic,Beonnas,
Male/Beorhtfrith/Base,Beorhtfrith,
Male/Beorhtfrith/Patronymic,Beorhtfrithes,
Male/Beorhtwald/Base,Beorhtwald,
Male/Beorhtwald/Patronymic,Beorhtwaldes,
Male/Bothelm/Base,Bothelm,
Male/Bothelm/Patronymic,Bothelmes,
Male/Billfrith/Base,Billfrith,
Male/Billfrith/Patronymic,Billfrithes,
Male/Caedmon/Base,Caedmon,
Male/Caedmon/Patronymic,Caedmones,
Male/Cater/Base,Cater,
Male/Cater/Patronymic,Cateres,
Male/Cenred/Base,Cenred,
Male/Cenred/Patronymic,Cenredes,
Male/Ceolbeald/Base,Ceolbeald,
Male/Ceolbeald/Patronymic,Ceolbealdes,
Male/Ceolfrith/Base,Ceolfrith,
Male/Ceolfrith/Patronymic,Ceolfrithes,
Male/Colman/Base,Colman,
Male/Colman/Patronymic,Colmanes,
Male/Cuthbert/Base,Cuthbert,
Male/Cuthbert/Patronymic,Cuthbertes,
Male/Cuthrad/Base,Cuthrad,
Male/Cuthrad/Patronymic,Cuthrades,
Male/Cyneberht/Base,Cyneberht,
Male/Cyneberht/Patronymic,Cyneberhtes,
Male/Cynferd/Base,Cynferd,
Male/Cynferd/Patronymic,Cynferdes,
Male/Cynemund/Base,Cynemund,
Male/Cynemund/Patronymic,Cynemundes,
Male/Dylan/Base,Dylan,
Male/Dylan/Patronymic,Dylanes,
Male/Dægbeorht/Base,Dægbeorht,
Male/Dægbeorht/Patronymic,Dægbeorhtes,
Male/Eadgar/Base,Eadgar,
Male/Eadgar/Patronymic,Eadgares,
Male/Eadweard/Base,Eadweard,
Male/Eadweard/Patronymic,Eadweardes,
Male/Eadwine/Base,Eadwine,
Male/Eadwine/Patronymic,Eadwines,
Male/Eadwulf/Base,Eadwulf,
Male/Eadwulf/Patronymic,Eadwulfes,
Male/Ealhmund/Base,Ealhmund,
Male/Ealhmund/Patronymic,Ealhmundes,
Male/Eanred/Base,Eanred,
Male/Eanred/Patronymic,Eanredes,
Male/Eata/Base,Eata,
Male/Eata/Patronymic,Eatas,
Male/Ecgbert/Base,Ecgbert,
Male/Ecgbert/Patronymic,Ecgbertes,
Male/Edgar/Base,Edgar,
Male/Edgar/Patronymic,Edgares,
Male/Eoforwulf/Base,Eoforwulf,
Male/Eoforwulf/Patronymic,Eoforwulfes,
Male/Eorcenwald/Base,Eorcenwald,
Male/Eorcenwald/Patronymic,Eorcenwaldes,
Male/Felgild/Base,Felgild,
Male/Felgild/Patronymic,Felgildes,
Male/Finan/Base,Finan,
Male/Finan/Patronymic,Finanes,
Male/Forthred/Base,Forthred,
Male/Forthred/Patronymic,Forthredes,
Male/Gadutels/Base,Gadutels,
Male/Gadutels/Patronymic,Gadutelses,
Male/Guthfrith/Base,Guthfrith,
Male/Guthfrith/Patronymic,Guthfrithes,
Male/Gwenhael/Base,Gwenhael,
Male/Gwenhael/Patronymic,Gwenhaeles,
Male/Heardred/Base,Heardred,
Male/Heardred/Patronymic,Heardredes,
Male/Herebald/Base,Herebald,
Male/Herebald/Patronymic,Herebaldes,
Male/Hexham/Base,Hexham,
Male/Hexham/Patronymic,Hexhames,
Male/Hildmer/Base,Hildmer,
Male/Hildmer/Patronymic,Hildmeres,
Male/Hunlaf/Base,Hunlaf,
Male/Hunlaf/Patronymic,Hunlafes,
Male/Hwætnoth/Base,Hwætnoth,
Male/Hwætnoth/Patronymic,Hwætnothes,
Male/Hygebald/Base,Hygebald,
Male/Hygebald/Patronymic,Hygebaldes,
Male/Idris/Base,Idris,
Male/Idris/Patronymic,Idrises,
Male/Leofæg/Base,Leofæg,
Male/Leofæg/Patronymic,Leofæges,
Male/Maban/Base,Maban,
Male/Maban/Patronymic,Mabanes,
Male/Monne/Base,Monne,
Male/Monne/Patronymic,Monnes,
Male/Merwyn/Base,Merwyn,
Male/Merwyn/Patronymic,Merwynes,
Male/Osbald/Base,Osbald,
Male/Osbald/Patronymic,Osbaldes,
Male/Osberht/Base,Osberht,
Male/Osberht/Patronymic,Osberhtes,
Male/Osgyth/Base,Osgyth,
Male/Osgyth/Patronymic,Osgythes,
Male/Osgar/Base,Osgar,
Male/Osgar/Patronymic,Osgares,
Male/Penda/Base,Penda,
Male/Penda/Patronymic,Pendas,
Male/Ridda/Base,Ridda,
Male/Ridda/Patronymic,Riddas,
Male/Sicga/Base,Sicga,
Male/Sicga/Patronymic,Sicgas,
Male/Theodore/Base,Theodore,
Male/Theodore/Patronymic,Theodores,
Male/Tidfrith/Base,Tidfrith,
Male/Tidfrith/Patronymic,Tidfrithes,
Male/Tilred/Base,Tilred,
Male/Tilred/Patronymic,Tilredes,
Male/Tondwine/Base,Tondwine,
Male/Tondwine/Patronymic,Tondwines,
Male/Trumberht/Base,Trumberht,
Male/Trumberht/Patronymic,Trumberhtes,
Male/Tydi/Base,Tydi,
Male/Tydi/Patronymic,Tydis,
Male/Ubba/Base,Ubba,
Male/Ubba/Patronymic,Ubbas,
Male/Uchtred/Base,Uchtred,
Male/Uchtred/Patronymic,Uchtredes,
Male/Waltheof/Base,Waltheof,
Male/Waltheof/Patronymic,Waltheofes,
Male/Wealhstod/Base,Wealhstod,
Male/Wealhstod/Patronymic,Wealhstodes,
Male/Wendelberht/Base,Wendelberht,
Male/Wendelberht/Patronymic,Wendelberhtes,
Male/Wigberht/Base,Wigberht,
Male/Wigberht/Patronymic,Wigberhtes,
Male/Wigmund/Base,Wigmund,
Male/Wigmund/Patronymic,Wigmundes,
Male/Wihtred/Base,Wihtred,
Male/Wihtred/Patronymic,Wihtredes,
Male/Wilfrid/Base,Wilfrid,
Male/Wilfrid/Patronymic,Wilfrides,
Male/Willibrord/Base,Willibrord,
Male/Willibrord/Patronymic,Willibrordes,
Male/Wulfhere/Base,Wulfhere,
Male/Wulfhere/Patronymic,Wulfheres,
Male/Wulfed/Base,Wulfed,
Male/Wulfed/Patronymic,Wulfedes,
Male/Wulfsige/Base,Wulfsige,
Male/Wulfsige/Patronymic,Wulfsiges,
Male/Ælfræd/Base,Ælfræd,
Male/Ælfræd/Patronymic,Ælfrædes,
Male/Ælfwald/Base,Ælfwald,
Male/Ælfwald/Patronymic,Ælfwaldes,
Male/Æthelbert/Base,Æthelbert,
Male/Æthelbert/Patronymic,Æthelbertes,
Male/Æthelfled/Base,Æthelfled,
Male/Æthelfled/Patronymic,Æthelfledes,
Male/Æthelstan/Base,Æthelstan,
Male/Æthelstan/Patronymic,Æthelstanes,
Male/Æthelword/Base,Æthelword,
Male/Æthelword/Patronymic,Æthelwordes,
Female/Aedammair/Base,Aedammair,
Female/Aiblinn/Base,Aiblinn,
Female/Aisling/Base,Aisling,
Female/Alkelda/Base,Alkelda,
Female/Almeda/Base,Almeda,
Female/Anlaith/Base,Anlaith,
Female/Aodamair/Base,Aodamair,
Female/Aodnait/Base,Aodnait,
Female/Bega/Base,Bega,
Female/Beolloc/Base,Beolloc,
Female/Bethoc/Base,Bethoc,
Female/Brigid/Base,Brigid,
Female/Caintigern/Base,Caintigern,
Female/Caitlin/Base,Caitlin,
Female/Catan/Base,Catan,
Female/Ciar/Base,Ciar,
Female/Conchenn/Base,Conchenn,
Female/Derbail/Base,Derbail,
Female/Dianaim/Base,Dianaim,
Female/Donada/Base,Donada,
Female/Dub Lemna/Base,Dub Lemna,
Female/Dunlaith/Base,Dunlaith,
Female/Eirinn/Base,Eirinn,
Female/Eithne/Base,Eithne,
Female/Enid/Base,Enid,
Female/Ellbrig/Base,Ellbrig,
Female/Euginia/Base,Euginia,
Female/Fedelm/Base,Fedelm,
Female/Finbil/Base,Finbil,
Female/Fine/Base,Fine,
Female/Flann/Base,Flann,
Female/Genovefa/Base,Genovefa,
Female/Gobnait/Base,Gobnait,
Female/Gormlaith/Base,Gormlaith,
Female/Gruoch/Base,Gruoch,
Female/Isla/Base,Isla,
Female/Lann/Base,Lann,
Female/Lathir/Base,Lathir,
Female/Lerben/Base,Lerben,
Female/Ligach/Base,Ligach,
Female/Martha/Base,Martha,
Female/Mael Curcaig/Base,Mael Curcaig,
Female/Mael Etich/Base,Mael Etich,
Female/Mael Fabaill/Base,Mael Fabaill,
Female/Mael Muire/Base,Mael Muire,
Female/Medb/Base,Medb,
Female/Mor/Base,Mor,
Female/Muadnait/Base,Muadnait,
Female/Muirenn/Base,Muirenn,
Female/Muirgel/Base,Muirgel,
Female/Muirne/Base,Muirne,
Female/Niam/Base,Niam,
Female/Orlaith/Base,Orlaith,
Female/Orflaith/Base,Orflaith,
Female/Rafertach/Base,Rafertach,
Female/Saerlaith/Base,Saerlaith,
Female/Sebdann/Base,Sebdann,
Female/Selblaith/Base,Selblaith,
Female/Setach/Base,Setach,
Female/Sithmaith/Base,Sithmaith,
Female/Taileflaith/Base,Taileflaith,
Female/Tuathflaith/Base,Tuathflaith,
Female/Uallach/Base,Uallach,
Female/Una/Base,Una,
Male/Aedan/Base,Aedan,
Male/Aedan/Patronymic,Aedain,
Male/Aeducan/Base,Aeducan,
Male/Aeducan/Patronymic,Aeducain,
Male/Alan/Base,Alan,
Male/Alan/Patronymic,Alain,
Male/Artt/Base,Artt,
Male/Artt/Patronymic,Airtt,
Male/Amdarch/Base,Amdarch,
Male/Amdarch/Patronymic,Amdaigh,
Male/Aodh/Base,Aodh,
Male/Aodh/Patronymic,Aoidh,
Male/Aodan/Base,Aodan,
Male/Aodan/Patronymic,Aodain,
Male/Art/Base,Art,
Male/Art/Patronymic,Airt,
Male/Bairre/Base,Bairre,
Male/Bairre/Patronymic,Bairre,
Male/Barrfionn/Base,Barrfionn,
Male/Barrfionn/Patronymic,Barrfionna,
Male/Bearach/Base,Bearach,
Male/Bearach/Patronymic,Bearaigh,
Male/Becan/Base,Becan,
Male/Becan/Patronymic,Becain,
Male/Beollan/Base,Beollan,
Male/Beollan/Patronymic,Beollain,
Male/Breanan/Base,Breanan,
Male/Breanan/Patronymic,Breanain,
Male/Bran/Base,Bran,
Male/Bran/Patronymic,Brain,
Male/Bressal/Base,Bressal,
Male/Bressal/Patronymic,Bressail,
Male/Caelan/Base,Caelan,
Male/Caelan/Patronymic,Caelain,
Male/Caemgen/Base,Caemgen,
Male/Caemgen/Patronymic,Caemgein,
Male/Cailtram/Base,Cailtram,
Male/Cailtram/Patronymic,Cailtraim,
Male/Cainnech/Base,Cainnech,
Male/Cainnech/Patronymic,Cainnich,
Male/Cairthenn/Base,Cairthenn,
Male/Cairthenn/Patronymic,Cairthinn,
Male/Caoimin/Base,Caoimin,
Male/Caoimin/Patronymic,Caoimin,
Male/Caolladh/Base,Caolladh,
Male/Caolladh/Patronymic,Caolladha,
Male/Cathal/Base,Cathal,
Male/Cathal/Patronymic,Cathail,
Male/Ceallach/Base,Ceallach,
Male/Ceallach/Patronymic,Ceallaigh,
Male/Cerball/Base,Cerball,
Male/Cerball/Patronymic,Cerbaill,
Male/Certan/Base,Certan,
Male/Certan/Patronymic,Certain,
Male/Cian/Base,Cian,
Male/Cian/Patronymic,Ciain,
Male/Cillian/Base,Cillian,
Male/Cillian/Patronymic,Cilliain,
Male/Cinaed/Base,Cinaed,
Male/Cinaed/Patronymic,Cinaeda,
Male/Conall/Base,Conall,
Male/Conall/Patronymic,Conaill,
Male/Crinan/Base,Crinan,
Male/Crinan/Patronymic,Crinain,
Male/Cuire/Base,Cuire,
Male/Cuire/Patronymic,Cuire,
Male/Culann/Base,Culann,
Male/Culann/Patronymic,Chulainn,
Male/Daimin/Base,Daimin,
Male/Daimin/Patronymic,Daimin,
Male/Daire/Base,Daire,
Male/Daire/Patronymic,Dara,
Male/Dargart/Base,Dargart,
Male/Dargart/Patronymic,Dargairt,
Male/Devin/Base,Devin,
Male/Devin/Patronymic,Devin,
Male/Domangart/Base,Domangart,
Male/Domangart/Patronymic,Domangairt,
Male/Domnall/Base,Domnall,
Male/Domnall/Patronymic,Domnaill,
Male/Drausus/Base,Drausus,
Male/Drausus/Patronymic,Draususa,
Male/Drest/Base,Drest,
Male/Drest/Patronymic,Drust,
Male/Druian/Base,Druian,
Male/Druian/Patronymic,Druiain,
Male/Drystan/Base,Drystan,
Male/Drystan/Patronymic,Drystain,
Male/Dub-Eannaigh/Base,Dub-Eannaigh,
Male/Dub-Eannaigh/Patronymic,Duibh-Eannaigh,
Male/Dubgus/Base,Dubgus,
Male/Dubgus/Patronymic,Dubgusa,
Male/Dubgall/Base,Dubgall,
Male/Dubgall/Patronymic,Dubgaill,
Male/Dubglas/Base,Dubglas,
Male/Dubglas/Patronymic,Dubglais,
Male/Dubthach/Base,Dubthach,
Male/Dubthach/Patronymic,Dubthaig,
Male/Duibgenn/Base,Duibgenn,
Male/Duibgenn/Patronymic,Duibhginn,
Male/Duncan/Base,Duncan,
Male/Duncan/Patronymic,Duncain,
Male/Eanna/Base,Eanna,
Male/Eanna/Patronymic,Eanna,
Male/Eochu/Base,Eochu,
Male/Eochu/Patronymic,Echach,
Male/Eogan/Base,Eogan,
Male/Eogan/Patronymic,Eogain,
Male/Fergus/Base,Fergus,
Male/Fergus/Patronymic,Fergusa,
Male/Fiacc/Base,Fiacc,
Male/Fiacc/Patronymic,Fiaicc,
Male/Fiacra/Base,Fiacra,
Male/Fiacra/Patronymic,Fiacrach,
Male/Fingal/Base,Fingal,
Male/Fingal/Patronymic,Fingaile,
Male/Finnen/Base,Finnen,
Male/Finnen/Patronymic,Finnian,
Male/Fionn/Base,Fionn,
Male/Fionn/Patronymic,Finn,
Male/Flann/Base,Flann,
Male/Flann/Patronymic,Flainn,
Male/Gabran/Base,Gabran,
Male/Gabran/Patronymic,Gabrain,
Male/Galan/Base,Galan,
Male/Galan/Patronymic,Galain,
Male/Gartnait/Base,Gartnait,
Male/Gartnait/Patronymic,Gartnait,
Male/Giric/Base,Giric,
Male/Giric/Patronymic,Giric,
Male/Gordan/Base,Gordan,
Male/Gordan/Patronymic,Gordain,
Male/Lachlan/Base,Lachlan,
Male/Lachlan/Patronymic,Lachlain,
Male/Laogaire/Base,Laogaire,
Male/Laogaire/Patronymic,Laogaire,
Male/Leannan/Base,Leannan,
Male/Leannan/Patronymic,Leannain,
Male/Lugaidh/Base,Lugaidh,
Male/Lugaidh/Patronymic,Lugadha,
Male/Lutrin/Base,Lutrin,
Male/Lutrin/Patronymic,Lutrin,
Male/Mael-Coluim/Base,Mael-Coluim,
Male/Mael-Coluim/Patronymic,Mael-Coluim,
Male/Mael-Patraic/Base,Mael-Patraic,
Male/Mael-Patraic/Patronymic,Mael-Patraic,
Male/Mael-Lomchon/Base,Mael-Lomchon,
Male/Mael-Lomchon/Patronymic,Mael-Lomchon,
Male/Magnus/Base,Magnus,
Male/Magnus/Patronymic,Magnusa,
Male/Muircheartach/Base,Muircheartach,
Male/Muircheartach/Patronymic,Muircheartaig,
Male/Muircholach/Base,Muircholach,
Male/Muircholach/Patronymic,Muircholaig,
Male/Nechtan/Base,Nechtan,
Male/Nechtan/Patronymic,Nechtain,
Male/Niall/Base,Niall,
Male/Niall/Patronymic,Neill,
Male/Oisin/Base,Oisin,
Male/Oisin/Patronymic,Oisine,
Male/Rechtabra/Base,Rechtabra,
Male/Rechtabra/Patronymic,Rechtabrat,
Male/Rian/Base,Rian,
Male/Rian/Patronymic,Riain,
Male/Ronan/Base,Ronan,
Male/Ronan/Patronymic,Ronain,
Male/Ruaidri/Base,Ruaidri,
Male/Ruaidri/Patronymic,Ruaidrig,
Male/Ruaraidh/Base,Ruaraidh,
Male/Ruaraidh/Patronymic,Ruaraidh,
Male/Talorc/Base,Talorc,
Male/Talorc/Patronymic,Talorcain,
Male/Taran/Base,Taran,
Male/Taran/Patronymic,Tarain,
Male/Uudrost/Base,Uudrost,
Male/Uudrost/Patronymic,Uudrost,
Male/Uurguist/Base,Uurguist,
Male/Uurguist/Patronymic,Uurguist,
